,0
272,113.75562284231594
273,88.50591015227042
274,168.87999613833585
275,0.0
276,140.83052037887867
277,-66.81200295528214
278,35.31175751494101
279,-75.30600068171367
280,130.67960682585232
281,-112.60167873012712
282,2.504867047586122
283,53.31090757918702
284,45.69348527467835
285,31.696333785335867
286,47.40987026795017
287,179.38416492718724
288,9.665141855591912
289,160.43639556526824
290,19.79089192418057
291,31.40329851662686
292,-70.53861150479622
293,229.94690094713363
294,142.67646602217818
295,109.50052166325972
296,78.71008268035371
297,388.5793721059926
298,153.15710510394712
299,229.5338053830972
300,238.21334832972911
301,0.0
302,205.07265639027423
303,193.75531808655148
304,126.88188690520587
305,150.3193407803036
306,150.340677062496
307,345.56111331471504
308,155.3021944154329
309,289.0
310,185.25342457980614
311,-48.597594011554634
312,125.24309724133045
313,-42.07576916531485
314,174.34834586693836
315,117.92978879057918
316,-125.54957601961151
317,40.635526846209245
318,157.58304029725136
319,361.0
320,4.542361006179732
321,27.926958116247135
322,139.09316545364229
323,86.57704353417424
324,111.37620948726699
325,114.78617202076063
326,99.04342723166116
327,122.04869550505398
328,112.83467654735551
329,105.10751403286699
330,0.0
331,277.91266378815544
332,88.07604508259095
333,122.55015103569795
334,200.11344748671445
335,44.529169893061805
336,69.99653988692461
337,-85.4131566268403
338,-111.64819895970602
339,50.42516170756551
340,194.9045551026316
341,100.33989721449913
342,2.227606371387428
343,49.05693037491767
344,62.244988468801694
345,19.77683002736014
346,48.62063869761343
347,182.5287471849708
348,180.10803983184775
349,22.46792799981381
350,162.31273697532848
351,118.39022755842555
352,-139.06122657804065
353,-101.1564433795277
354,24.834644175759806
355,127.99858839858393
356,78.32272463600938
357,135.33999313598935
358,160.9081782477639
359,-23.84731359951789
360,-99.2838154418453
361,113.82122690512458
362,272.81222701974093
363,55.351307287157454
364,82.62383694725474
365,139.3758724639136
366,73.47153508343416
367,123.93710679466227
368,126.26835707194755
369,159.19189159889143
370,89.22761957876133
371,162.78365741848026
372,-201.35687525202786
373,26.33287751032981
374,49.220125780343494
375,-175.11905660356544
376,22.083967854075198
377,-49.63878711246102
378,242.8496203918648
379,143.0853329778372
380,123.70528915617257
381,118.93284186418305
382,278.46817140860617
383,45.011233847524466
384,127.23376562466623
385,40.25956645364499
386,181.94890899629115
387,0.0
388,47.89427903547136
389,160.16013557986975
390,167.6171159388468
391,321.02776236545776
392,108.0619876665076
393,128.82312406377724
394,-169.59467459709688
395,143.4626278162247
396,-199.2097338850021
397,45.27266548545825
398,-88.28651567465292
399,-21.244834555258677
400,282.4961751461577
401,0.0
402,17.586486819392306
403,-110.02716671765845
404,252.47513380363205
405,-177.13650736285166
406,114.32833048882583
407,281.59322473929706
408,110.20822973148995
409,120.38189046576335
410,69.64755411881902
411,9.0
412,128.20247409213263
413,113.13745275788125
414,27.58475542473721
415,-15.954409220003384
416,196.0
417,108.28119157185893
418,123.62415263248985
419,55.28056737425618
420,97.99550071816566
421,12.349289278928723
422,100.5993695251986
423,88.78508566874945
424,43.57896100386106
425,-9.205040467700371
426,113.99485979978215
427,200.34083718150458
428,79.34341660142931
429,7.857636169476255
430,-199.59019694438186
431,19.637466208247588
432,66.80748409555
433,61.92940349730378
434,88.96180023536411
435,70.54903843493892
436,2.982199444110279
437,62.728798437267244
438,28.187764945437102
439,108.06178139419399
440,55.064772553409654
441,-177.79742894775418
442,17.4607738048325
443,-10.165210521951792
444,-137.7842522564901
445,79.44747703744105
446,0.0
447,11.259522964874169
448,131.82018297774383
449,256.0
450,45.81375602961779
451,227.61829804516003
452,118.89421199061883
453,126.74277040001641
454,-145.86482473517282
455,8.002624776224955
456,21.144310352275284
457,-157.50751139685872
458,9.734465503165438
459,0.0
460,48.96057064934894
461,-101.34851293368146
462,15.525122108359227
463,22.65382033136933
464,74.19671037713528
465,43.53196405134412
466,10.011249395662652
467,6.986682925926086
468,-70.83349229681016
469,13.803707002143511
470,29.295430368455072
471,43.76754084602243
472,106.10678186100438
473,89.44966289714196
474,-20.186228842773687
475,38.7050725947241
476,174.47544353548147
477,-41.29640191392281
478,65.96966445275905
479,34.412879290919676
480,90.33799215552315
481,368.4762314683651
482,87.13460529873436
483,107.655136096713
484,288.18629248988753
485,15.637717590843673
486,-14.560759738208503
487,29.467662775850158
488,274.65382194986637
489,98.00361208799657
490,73.49042335115888
491,170.62559320427874
492,55.775279571369595
493,-8.658893160609523
494,6.211957736158116
495,-62.97889392957558
496,12.273038797524947
497,212.716019367903
498,13.903436473316916
499,42.16181471990221
500,11.891376499495152
501,142.41517867053653
502,28.812773229119415
503,10.911804194224942
504,70.54603777217682
505,0.0
506,38.748790907011795
507,42.29160967910508
508,30.596591804059557
509,-82.87733857733997
510,133.6959895872771
511,61.01701187035624
512,27.202501343709173
513,62.72065454133957
514,0.0
515,45.158740303735215
516,250.3884612283691
517,77.47143960592979
518,-4.211056961613679
519,-140.0438829401432
520,24.527705188003665
521,53.97830541867543
522,293.75026725857555
523,198.31645699198225
524,-31.395901399173084
525,64.0638598367091
526,-8.686376015484086
527,202.38265781167723
528,93.13228358638702
529,79.53035414124227
530,67.54386341865023
531,95.73508544321902
532,56.22979398825822
533,68.87681860214258
534,-27.221899755160877
535,236.77224785409845
536,49.589345920796745
537,49.990581602163104
538,61.23430261093955
539,44.443445286685744
540,0.0
541,23.456625109372624
542,64.91959349212459
543,-215.73068960813077
544,68.10963994937276
545,126.6182776831059
546,1.9809021567155938
547,97.27967793624805
548,44.08684222350229
549,89.40252201484196
550,0.0
551,-121.55160965311771
552,9.701426623885624
553,60.1772032967055
554,112.56741115540325
555,86.4840924078656
556,39.19431702196914
557,-198.0230482537951
558,8.624770404678713
559,43.86580095968483
560,53.49865399545979
561,316.4927867876235
562,61.48949174259286
563,54.439522216718785
564,76.88577618249099
565,34.844390480099946
566,56.9559545060489
567,67.2112290535365
568,210.4996656080093
569,30.976925076178418
570,79.48090326995538
571,38.91414001376705
572,-120.67817380541246
573,336.6571604341392
574,27.53858172780798
575,22.09726905715587
576,24.481761638847445
577,13.211880870015989
578,34.59470384716582
579,-17.82105110599491
580,24.18479780066366
581,5.5229871521609795
582,109.65859117422553
583,0.0
584,-180.29766159786774
585,52.72356507608407
586,48.39726534090539
587,92.61593090424856
588,169.20852799632135
589,441.0
590,46.870475196069606
591,43.0244582559057
592,52.57788519774576
593,151.5935501295125
594,21.500091219079565
595,41.666956098882
596,38.24792059025964
597,49.26559781651673
598,100.0745240830638
599,97.06769174421731
600,-129.6927248120484
601,37.48525777975752
602,102.15368295008713
603,85.11261037431197
604,-11.178580961213243
605,88.9636714546476
606,-38.72260059837572
607,177.9529427435714
608,21.80651188531415
609,4.909879007342472
610,93.60500113599718
611,189.42352115069727
612,34.001500098528595
613,19.385136230169977
614,28.657224819650196
615,30.754490984609504
616,82.39044188678258
617,27.339266493846026
618,35.099824826689996
619,30.22585279225507
620,31.201903821371957
621,26.869198248127702
622,68.73678713240758
623,83.00597416004766
624,-160.28237410339364
625,25.06307452666696
626,-10.14559921657704
627,8.901164387897596
628,4.364679512062491
629,61.10309422477951
630,-132.24725388360864
631,7.66754316100284
632,13.316496784936646
633,23.885248685251725
634,-117.55852434582098
635,6.815907573844214
636,131.55772510255716
637,-6.610739258549302
638,19.113122187363444
639,7.912569556220847
640,29.57703648550961
641,257.0026245007924
642,91.93811572333126
643,57.81870184997885
644,-142.48155819928306
645,68.35203300769615
646,21.76419839349751
647,-36.38212187612129
648,79.085619752523
649,-49.59511906905908
650,-230.87643904029613
651,21.388549152052065
652,0.0
653,19.01244344944672
654,0.0
655,-198.21288405417843
656,6.058833043163332
657,-44.39508387775521
658,-126.6542032192547
659,79.92109277624087
660,-2.525733050959161
661,19.346505973187107
662,60.7590957844771
663,-72.38752026760261
664,78.15155766233238
665,17.197040854925945
666,-15.668361201365599
667,22.279536404720105
668,20.697445347777716
669,24.303235107426985
670,17.23249881651246
671,27.6100182076394
672,5.385715689046776
673,162.84164881291298
674,15.317715888337688
675,18.528083518504815
676,-112.58303693505091
677,1.7610764807455457
678,9.76232090029663
679,-9.370460370795342
680,15.286312472583575
681,-12.760150987257873
682,70.70608345552148
683,34.45046016161081
684,48.09796349402512
685,13.587609480503943
686,7.033648526359434
687,77.65074472778838
688,62.84865950607113
689,6.251966501802308
690,-50.38106365976404
691,19.771670510018225
692,16.990096419022933
693,-134.8750462996307
694,-100.07266254689813
695,1.5653794437937352
696,51.071845609954494
697,21.23225616913811
698,137.291580464407
699,0.0
700,212.98563359599308
701,21.602843859499444
702,3.7206453929198346
703,-59.09293878834865
704,4.787271852271374
705,106.0890247754399
706,15.101794808336535
707,78.4435795661991
708,97.23645885527208
709,19.201683360201116
710,2.289536312288959
711,352.04976693187723
712,-20.131647172091732
713,217.55393442578657
714,13.423160092441151
715,-3.3836372679347733
716,193.37035202287112
717,11.931023905339401
718,86.427958138679
719,17.06728427983728
720,6.861614121270009
721,9.889939868553824
722,184.41283733790561
723,55.86385641526195
724,76.8201279688526
725,15.169986549423356
726,7.115352356886094
727,100.12036102121328
728,-207.4257788951674
729,-33.04235158099277
730,75.15321974650385
731,155.04414987243052
732,3.879913056982481
733,46.03159330524346
734,256.2259986253312
735,35.77038578983928
736,13.483535917854397
737,42.752720352938866
738,12.077585539709787
739,90.00865487430582
740,23.542646722429595
741,10.604729019966697
742,50.68170478639735
743,13.615625296518559
744,-18.451681350101182
745,34.21736720940464
746,1.7361128841198479
747,206.0097841681573
748,11.984388474829018
749,-0.4058454081702507
750,49.653583821243046
751,20.68195080274262
752,-39.03855667871926
753,168.14998044675102
754,10.73472979954363
755,50.260547871614506
756,-207.27202094737632
757,82.46336231930673
758,-16.92698284058457
759,37.99922589455548
760,9.541061158201273
761,23.083558938940712
762,-213.15468577629505
763,115.15211375354644
764,174.27808073950874
765,69.0351917545564
766,70.00332452271834
767,10.651814970783107
768,-15.926197519589664
769,70.30015822959086
770,56.48266556620035
771,9.425610395153882
772,-181.04862966315537
773,4.255154967647286
774,12.101700854194021
775,-37.99548730036685
776,81.79964211890263
777,228.45443575581842
778,-12.737304749368832
779,-31.18340387908728
780,62.73918214148307
781,-115.29320019985461
782,-160.91295978628094
783,3.7819097635112655
784,50.63414528189258
785,-24.174145366969867
786,33.77357636416389
787,8.480061107451093
788,68.99522776486344
789,281.36587176312497
790,34.70477188037887
791,7.5368216985261824
792,-50.70849111650426
793,3.361263780216632
794,10.755760112372798
795,30.01693265566246
796,6.698465521514606
797,48.067111258814066
798,44.13236981234124
799,18.71941256845554
800,39.222925708660625
801,53.692184139195604
802,19.80405272561375
803,28.761939973498215
804,5.9533189433934695
805,8.592957195157624
806,-201.06283570099586
807,157.91373952614254
808,102.99926772586048
809,11.580344992173622
810,26.677807510922946
811,-64.34485034320409
812,51.47781889793691
813,441.0
814,64.831961211303
815,-189.45064993959335
816,9.559298396427351
817,5.557128637757833
818,1.021808522442484
819,34.85953861972672
820,-159.73789539199723
821,2.9873671000617037
822,-164.6869614565563
823,2.6549551857652602
824,8.605315875594329
825,42.7199523150731
826,30.98070691818168
827,-51.54499070945519
828,244.475384770803
829,-5.901030915651148
830,2.3595256797616457
831,6.3243213013726125
832,-20.316175044696593
833,-184.2235544666673
834,62.21823791807117
835,-48.95845450000204
836,17.6008902974558
837,76.95091807888576
838,8.377344059880699
839,-5.075959124703502
840,-54.56639491285756
841,-168.37168198848937
842,140.34508841024046
843,39.795088387897636
844,5.291010519665804
845,37.96620472120753
846,27.5332671859843
847,64.16036444774045
848,285.458750620651
849,45.002208734610804
850,68.22380132087943
851,154.89696097167865
852,3.448547789284561
853,68.75168785080047
854,0.0
855,1.391394159022358
856,68.95178067571703
857,7.445007932881708
858,15.642081207279581
859,53.81727624052451
860,167.38038338263573
861,4.702125043618935
862,-150.19413212924363
863,2.096954267868284
864,25.176367182197964
865,-149.63279047695679
866,1.2365113575721174
867,-6.684786951451656
868,6.616251580635321
869,7.725098435741984
870,227.73845124297327
871,8.495674837253645
872,27.749489990775146
873,24.468774046962267
874,12.378775506835325
875,63.02522357179623
876,236.2779277284578
877,18.872333766097654
878,25.293583784401733
879,137.80682454254725
880,15.210842378796457
881,-139.9919619588916
882,1.098852790483896
883,-153.27016819421365
884,1.863513489764017
885,11.125794687634937
886,-178.6940907390024
887,-51.91385765815821
888,110.79833112516002
889,179.92778939471597
890,-2.0516685296019546
891,-158.7964225339349
892,77.89894131146895
893,16.771100959157877
894,15.18752284649105
895,110.22433833742309
896,-70.58419752065808
897,19.91319355966351
898,-124.40472864237482
899,32.520310904460246
900,21.74449187133115
901,97.94982625426638
902,46.0415415380171
903,0.0
904,-22.91700849861877
905,-20.418700674680053
906,5.879661558744857
907,28.01995083381763
908,9.46722405871418
909,45.19928333891173
910,118.86475082160884
911,78.79331629342454
912,-92.48236448981069
913,105.75672087474332
914,27.600589296160933
915,-190.02909605842805
916,-33.032765282326864
917,40.79931134598394
918,4.178677397377783
919,7.549810013908342
920,92.63478962764083
921,29.017538785405236
922,14.903519194771093
923,24.17712970308486
924,5.2248407152276855
925,4.938797573029467
926,25.785323889380948
927,13.243441229483722
928,63.91296764431962
929,15.793239996371824
930,11.768188047293677
931,-8.69261683913112
932,258.8863385709971
933,10.457218260763284
934,3.064688640046583
935,136.4143941144573
936,-58.99369656590511
937,230.04596360763549
938,0.0
939,-48.81036702438553
940,1.6560145658902456
941,2.723270325871127
942,-21.082321310794725
943,3.713240160097371
944,6.7088661791371464
945,-34.69547510741074
946,4.642842845816915
947,39.99319634806116
948,-121.13495716557316
949,137.65566691669596
950,-159.6378892798051
951,390.4397689997768
952,253.6861363230384
953,1.676800022899556
954,28.89872494328978
955,19.322942251914753
956,-137.8488493494269
957,-110.55082025509711
958,64.34607249297096
959,148.74734685216742
960,383.81410523070895
961,-0.3199468703476498
962,97.76768375173701
963,-168.8633442793677
964,0.976499927140714
965,62.54340965653546
966,-43.50996035517401
967,-34.14349002162248
968,-98.97393042974423
969,316.0520404433737
970,8.412833500702334
971,7.226941468110226
972,-10.111839620724709
973,42.18093894708568
974,9.292266500933692
975,-82.16489559798907
976,1.4715206795788447
977,38.149598101765775
978,202.38372828952467
979,37.480219217447086
980,8.256719603108706
981,24.986628166611013
982,-226.13920438956615
983,-94.10203181254059
984,0.0
985,-150.04641478279666
986,5.6205276534950785
987,-87.58049974390474
988,93.9775997745115
989,5.961397475332362
990,111.32632472289868
991,30.518327959900887
992,0.0
993,-138.4071909148933
994,275.0699443878843
995,7.475310949367326
996,30.05442652222922
997,4.125549902485773
998,120.38591666662472
999,0.0
1000,1.307528487625632
1001,106.96667327890373
1002,0.0
1003,7.336520704490852
1004,-151.4365948174737
1005,1.1617801850196372
1006,51.69565870315586
1007,52.440493422289876
1008,3.2995375723257325
1009,-134.55550217689677
1010,172.62852127699648
1011,-133.32330012295228
1012,29.61604621106983
1013,258.1007406070364
1014,62.48190431329283
1015,46.81874133463697
1016,6.642082218254188
1017,34.836754334788054
1018,17.169860253449542
1019,2.419869145180783
1020,14.955355286750148
1021,-66.65655459132455
1022,301.21272777638933
1023,5.296942310411069
1024,63.78718084859554
1025,41.59929790098158
1026,5.901610103207872
1027,71.87526029002424
1028,2.931720840156345
1029,5.312865154525525
1030,-147.233748495611
1031,30.37070112981894
1032,15.255692888797284
1033,4.70638173940732
1034,30.592089858993234
1035,177.1128641852354
1036,13.554686731444235
1037,24.11206079702677
1038,13.90081597938007
1039,33.32326111971281
1040,59.45817212366666
1041,35.537173883537804
1042,60.296336637202785
1043,0.0
1044,1.0322730539662643
1045,58.39786029538516
1046,2.6048477334363156
1047,-5.1292261421679655
1048,-130.81754860704706
1049,53.06394601694262
1050,-200.93582838563813
1051,1.3996427079201794
1052,32.716269907555045
1053,262.47250220286367
1054,30.62197368059586
1055,-11.182031110671062
1056,51.26415058024685
1057,81.20102643074225
1058,12.043281904281002
1059,3.2463948030717233
1060,10.700136497479832
1061,18.39479584538634
1062,9.506763566195616
1063,-81.86014440804183
1064,-116.22908883835412
1065,8.210821973901773
1066,-195.58257004020794
1067,45.72932332416349
1068,-38.66132603784933
1069,27.206879602741612
1070,2.1500866823258136
1071,-117.48872839369034
1072,0.9171610394121785
1073,-37.562934937162424
1074,114.52894708028464
1075,-216.85504205165577
1076,-116.48302541231772
1077,0.8148568864539811
1078,49.65004791571914
1079,55.51644062196209
1080,-15.95698499752939
1081,203.04542207894173
1082,72.51217299771804
1083,0.0
1084,-50.70622406631037
1085,-193.11789445178334
1086,29.426657095257326
1087,-102.46987689097334
1088,21.284290437038436
1089,256.0
1090,159.89234757889432
1091,44.90151485404101
1092,3.6656900404816497
1093,70.07971198649108
1094,6.51871303471097
1095,8.490456814235984
1096,8.446464829703416
1097,19.284896443656635
1098,-91.03833843217022
1099,-34.15390951348243
1100,-69.9214195126641
1101,158.02552276589137
1102,261.0454478520369
1103,365.6508685897643
1104,5.791441837666866
1105,-42.181110471258194
1106,54.023818858475465
1107,227.67998463036207
1108,2.314367161366988
1109,4.181610790671698
1110,18.840276325550406
1111,7.504101910302097
1112,-14.17693071450384
1113,180.39503585144894
1114,-45.2907450855968
1115,63.23819818894975
1116,3.256729337493823
1117,82.23055299969803
1118,49.32352250510209
1119,-64.13536034737183
1120,269.425905074845
1121,-18.14726559212653
1122,62.261150906484545
1123,5.145271107344172
1124,24.172226668362708
1125,4.388651203103782
1126,72.52514816676461
1127,-129.08027462157813
1128,-127.12085821036572
1129,0.7239605502983295
1130,73.05471137753153
1131,-192.6655985991788
1132,3.8988966216272996
1133,139.4049638839482
1134,69.50006040025096
1135,4.571103968887087
1136,41.14422336787155
1137,31.57439112244591
1138,-69.86948283689009
1139,75.66234896686024
1140,12.642318710788999
1141,-51.618309374031924
1142,197.42135006452054
1143,-45.16675325426917
1144,12.350785278676938
1145,3.46376173369093
1146,63.58681847812517
1147,2.056140234352995
1148,-104.0176285295162
1149,412.4400713233061
1150,-80.29736726078204
1151,289.53942571265856
1152,-114.67518355505378
1153,111.70657198624065
1154,28.05033166460131
1155,24.524570710328533
1156,6.666793673025836
1157,58.236859087581365
1158,4.060927226657725
1159,93.91428127738234
1160,158.19360168735955
1161,48.80859569351185
1162,1.8266287595727135
1163,62.51960548190061
1164,5.243621449753334
1165,55.53975573062684
1166,4.658210048166211
1167,56.18179318219586
1168,2.893328705267237
1169,-58.28102646306303
1170,239.36093787745972
1171,1.910261408292044
1172,-35.73930723352839
1173,-228.36353702989766
1174,9.417045868184545
1175,21.474764181451263
1176,2.7380095027347124
1177,2.5702971169473017
1178,-12.51374324822109
1179,0.6431664377770119
1180,-80.5426477276838
1181,140.5331670595254
1182,-13.081647175759372
1183,68.32061829422707
1184,4.138145081759546
1185,57.041889437152406
1186,43.81967005313274
1187,4.994090771229979
1188,16.62745460825039
1189,38.92645285826521
1190,23.247564413170494
1191,5.922555201057492
1192,49.33903036624514
1193,-75.14603405079878
1194,-54.6764811128927
1195,-202.86589405632964
1196,-27.657616212348785
1197,134.38601127629784
1198,3.6075820552388222
1199,69.57800828124635
1200,3.715035685919574
1201,19.076978491192683
1202,-1.3632874918218931
1203,101.71015926704496
1204,-133.0837784336464
1205,0.5713501907546856
1206,0.5754737140493944
1207,2.283302351541778
1208,64.21448951260749
1209,0.0
1210,37.281988048896835
1211,-17.755551275406333
1212,2.028276410514678
1213,77.09248543588583
1214,-65.83177524553128
1215,164.2928533713314
1216,1.801725690745542
1217,105.39542465859387
1218,-6.463177899608013
1219,5.261160722611464
1220,31.927796222077973
1221,40.77706001450696
1222,3.676059500750682
1223,-16.648075037507965
1224,-2.5614251255459237
1225,-135.58608633169638
1226,66.65982620210335
1227,52.62268781243819
1228,3.20468534305013
1229,24.91903355015875
1230,-19.538219936003117
1231,55.77297645203436
1232,34.5794733532571
1233,20.65141963811726
1234,-80.88108661707616
1235,22.95136846523866
1236,160.2661420487149
1237,16.946366008058938
1238,49.909262220446294
1239,1.600475795181211
1240,-101.61854280629171
1241,0.5075363879958843
1242,38.752074723670205
1243,242.72470487872312
1244,46.74422941837474
1245,0.0
1246,41.521511142348515
1247,2.846691286905923
1248,37.93464482095101
1249,3.2654248607821046
1250,58.52841671548725
1251,142.05440209919755
1252,-35.24915155353756
1253,4.673473926236056
1254,1.6969778435217506
1255,-18.914643070090847
1256,1.421665859177864
1257,79.6959098151732
1258,10.40590599549688
1259,30.842675834303577
1260,2.9005653583147932
1261,-17.33615718509367
1262,78.07590323892117
1263,30.716460364586908
1264,12.361308546142645
1265,3.300130196199774
1266,41.85473150754103
1267,298.1256569958709
1268,2.528624989790103
1269,-79.68333832259447
1270,280.61228765100924
1271,2.5764342323163305
1272,62.01030887760919
1273,225.4194198869651
1274,-41.73585069048454
1275,215.60569116120593
1276,22.135283084839664
1277,31.094301799259995
1278,36.22205393949258
1279,2.2884951790500168
1280,3.1951247695710094
1281,1.2628045108099002
1282,65.15188327168954
1283,151.5613181542914
1284,374.2459799270232
1285,39.73080829182766
1286,1.1216609513766969
1287,26.343669760729313
1288,0.0
1289,30.048036740735142
1290,-40.01995573430804
1291,-266.43142913213694
1292,-17.544867589270098
1293,0.45083177278127096
1294,28.514158561539546
1295,1.6227032996219464
1296,-15.583683029806025
1297,0.4004373023074663
1298,20.211655528356744
1299,2.246034689272733
1300,17.95223892459626
1301,0.0
1302,61.745151897486664
1303,2.0327153710992434
1304,2.9313265435636993
1305,-9.557810685471054
1306,354.30522778298496
1307,-108.58429999123985
1308,-13.841652153498842
1309,0.35567419057639427
1310,3.9065380837547536
1311,-199.17171323582158
1312,15.945357405967286
1313,1.9949554017574087
1314,47.55889781903835
1315,1.8054734923998126
1316,-41.93939973829251
1317,48.042336723191056
1318,4.151266356918143
1319,42.99054431127814
1320,142.36144619183716
1321,1.5073560733974602
1322,14.162611337135559
1323,1.7719124928134988
1324,2.603620322196889
1325,-3.246228724671141
1326,41.008644016173605
1327,27.283901956161998
1328,21.929337047030344
1329,0.9962879815031442
1330,19.661323220659533
1331,12.579024089575
1332,1.573786740392734
1333,11.172364416539438
1334,1.3977967489669822
1335,-9.890801980321669
1336,0.8848817181930997
1337,93.89072857474821
1338,200.22632483722091
1339,16.131771552567557
1340,206.89719312331943
1341,24.23304032725403
1342,65.18794103365099
1343,1.4413121156379702
1344,29.60742811310311
1345,16.950921957322294
1346,179.8288192949588
1347,28.7899376326356
1348,1.6036112786114813
1349,19.47716905681716
1350,223.09592733020332
1351,0.0
1352,47.70300711244266
1353,6.48260761298576
1354,1.280120089246509
1355,3.077135787073667
1356,4.436403788347986
1357,42.67082257583792
1358,-111.45552455710191
1359,57.897517122344425
1360,1.1369381150752815
1361,-104.70931095125786
1362,0.31591017737000016
1363,-53.24370102293466
